*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/621.wrf-s1.trace.xz
scooby_state_14096f0|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14066c6|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406523|14|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8f31c5|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f199|55|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a0a0|9|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ead2|46|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e8f4|7|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1b3|10|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f36782|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9047d6|28|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9047d6|27|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_141284e|61|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b5de|21|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_916ba2|10|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_903d80|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15d6534|35|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406a40|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1c6|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905fac|61|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ead2|47|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33e03|39|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140d6c7|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f71|41|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f34040|49|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140d003|10|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406fe0|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b59e|58|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1504780|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e659|21|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfaf|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f429|36|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409fe0|63|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9047de|30|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14084b4|50|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14fd1c0|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9035d9|31|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ca43|46|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140aa62|48|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8f3142|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c952|36|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1c1|28|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409be9|37|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406fc7|58|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bf09|50|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33824|55|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15016a7|36|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140948b|19|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e686|42|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14061e0|1|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c901|21|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406c7f|21|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a87b|17|-46 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f2f6|37|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e69a|58|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a4a6|46|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1408cc0|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e693|33|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33838|2|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a8bb|27|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e624|46|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_904803|28|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c15c|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140c2e3|62|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905992|23|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15d7fd0|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140817a|55|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8e0350|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1669ed0|59|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfaf|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9160d3|39|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9035cc|45|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f0f|54|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406f69|35|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15d7f89|9|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9036c4|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ca43|25|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f6c|15|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33b42|17|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfbf|48|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140a680|26|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bf09|62|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33b5d|56|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bf6b|24|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_916e7b|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f195|53|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33b80|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1413f55|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b59e|53|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33a41|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f338d3|49|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33824|10|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1407e00|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14143a3|11|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1407a78|37|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e693|63|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8e081a|61|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a4a6|61|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15d7fd0|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8f35c6|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14100e0|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1500f73|48|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1b3|44|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8e2f2f|36|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905639|15|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406bf3|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_16800b0|29|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c90f|26|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14100f4|0|-51 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e160|10|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8ead02|52|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_916ba2|54|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e160|24|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14138f9|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1408170|27|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e624|49|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14100f4|53|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1410904|16|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15d6540|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfbf|60|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8e9cd0|45|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f420|10|-52 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1a4|24|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406fb2|55|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409f60|11|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e29d|30|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c1bc|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140c301|51|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335ab|56|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409be9|21|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1503d30|47|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b571|24|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f30f|36|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1414380|63|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c8c1|59|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1408982|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a03b|35|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409c45|10|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_141025f|25|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140aa8e|9|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1c6|17|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f9c|22|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfbf|22|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfc7|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e679|34|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f71|23|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140d000|4|-59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8e081a|53|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e679|45|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9055ee|45|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905639|16|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406bf3|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a7cf|35|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_916e92|0|-36 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c8d4|49|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14100f4|0|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1668861|26|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1410250|53|40 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905639|34|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14152c1|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b5f5|5|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a87b|33|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905ed3|27|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a846|28|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f35f9a|6|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a0c4|1|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a0ca|26|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9160fb|41|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ac35|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1503845|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bf33|16|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9160fb|26|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1414b80|18|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406bf3|2|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33fe0|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140a619|41|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409c45|11|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140eef0|18|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1413f65|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406f59|50|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1a9|22|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905619|16|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1408200|47|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ca43|6|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1502881|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140bec0|40|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a897|34|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_906174|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9160d3|57|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f6c|46|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14fce10|14|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b59e|8|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfc7|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9047d6|58|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14094bc|40|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_141028b|35|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ead7|25|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b50d|32|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e693|46|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_15d7fc0|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1502674|21|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140aa6d|0|-50 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a8b6|61|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406f59|0|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e665|7|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a7bb|51|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140a619|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e31e|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406f89|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90359d|45|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e315|8|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14143a3|45|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9035de|43|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33824|15|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406553|47|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e164|52|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140eabf|30|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfbf|35|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_903d80|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c282|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409487|36|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1415010|14|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c241|9|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e8f4|31|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c946|45|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b59e|48|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406f9b|28|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f7c|13|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140c5f0|55|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14ffb45|19|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14084cc|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a627|28|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140952c|28|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1410250|32|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33838|43|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33e13|16|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140aa78|4|-59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406523|43|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140c600|19|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14076c6|37|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f429|19|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33838|5|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e69a|24|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e290|7|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1406bf3|16|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905629|51|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1501fd0|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1414b90|61|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9047de|0|-59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e8f4|9|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfaf|50|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_141025f|35|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_14147ea|40|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9047de|26|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f337c0|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335ab|24|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90b5e3|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91606d|15|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_8e9bf8|14|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140723f|49|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140ead2|37|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335ab|50|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f81|60|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335ab|38|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335b5|21|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_9049ea|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409b46|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335ab|14|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90bfc7|4|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1407b6e|44|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f33824|13|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1407ab9|52|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335ab|35|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905f71|10|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_905668|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140aa78|53|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140cd76|23|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_1409487|11|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_f335b5|6|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_ad94c0|19|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1a9|31|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_91a0c4|27|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140e160|35|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140eac4|8|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_90c952|17|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f199|27|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_904763|58|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_140f1a9|36|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
